Id|StartTime|EndTime|Day|CareerScheduleId|ClassRoomId|SpeakerId|CareerDetailId|LastModified|Created|Status
232|08:00:00|10:00:00|Wed|16|2|11|109|2018-07-12 23:10:34.794168|2018-07-12 23:10:34.794168|t
233|10:00:00|12:00:00|Wed|16|1|5|103|2018-07-12 23:10:34.795011|2018-07-12 23:10:34.795011|t
234|12:00:00|14:00:00|Wed|16|2|6|104|2018-07-12 23:10:34.795756|2018-07-12 23:10:34.795756|t
235|08:00:00|10:00:00|Thu|16|3|7|105|2018-07-12 23:10:34.79646|2018-07-12 23:10:34.79646|t
236|10:00:00|12:00:00|Thu|16|4|8|106|2018-07-12 23:10:34.797142|2018-07-12 23:10:34.797142|t
237|12:00:00|14:00:00|Thu|16|5|9|107|2018-07-12 23:10:34.797826|2018-07-12 23:10:34.797826|t
238|08:00:00|10:00:00|Fri|16|1|10|108|2018-07-12 23:10:34.798586|2018-07-12 23:10:34.798586|t
239|10:00:00|12:00:00|Fri|16|2|11|109|2018-07-12 23:10:34.799272|2018-07-12 23:10:34.799272|t
240|12:00:00|14:00:00|Fri|16|1|5|103|2018-07-12 23:10:34.800011|2018-07-12 23:10:34.800011|t
241|08:00:00|10:00:00|Mon|17|1|12|110|2018-07-12 23:10:34.800683|2018-07-12 23:10:34.800683|t
242|10:00:00|12:00:00|Mon|17|2|13|111|2018-07-12 23:10:34.801378|2018-07-12 23:10:34.801378|t
243|12:00:00|14:00:00|Mon|17|3|14|112|2018-07-12 23:10:34.802049|2018-07-12 23:10:34.802049|t
244|08:00:00|10:00:00|Tue|17|4|15|113|2018-07-12 23:10:34.809017|2018-07-12 23:10:34.809017|t
245|10:00:00|12:00:00|Tue|17|5|16|114|2018-07-12 23:10:34.812315|2018-07-12 23:10:34.812315|t
246|12:00:00|14:00:00|Tue|17|1|17|115|2018-07-12 23:10:34.813238|2018-07-12 23:10:34.813238|t
247|08:00:00|10:00:00|Wed|17|2|18|116|2018-07-12 23:10:34.814008|2018-07-12 23:10:34.814008|t
248|10:00:00|12:00:00|Wed|17|1|19|117|2018-07-12 23:10:34.814845|2018-07-12 23:10:34.814845|t
249|12:00:00|14:00:00|Wed|17|2|20|118|2018-07-12 23:10:34.815581|2018-07-12 23:10:34.815581|t
250|08:00:00|10:00:00|Thu|17|3|21|119|2018-07-12 23:10:34.816282|2018-07-12 23:10:34.816282|t
251|10:00:00|12:00:00|Thu|17|4|12|110|2018-07-12 23:10:34.816976|2018-07-12 23:10:34.816976|t
252|12:00:00|14:00:00|Thu|17|5|13|111|2018-07-12 23:10:34.817657|2018-07-12 23:10:34.817657|t
253|08:00:00|10:00:00|Fri|17|1|14|112|2018-07-12 23:10:34.818342|2018-07-12 23:10:34.818342|t
254|10:00:00|12:00:00|Fri|17|2|15|113|2018-07-12 23:10:34.819015|2018-07-12 23:10:34.819015|t
255|12:00:00|14:00:00|Fri|17|1|16|114|2018-07-12 23:10:34.819689|2018-07-12 23:10:34.819689|t
256|08:00:00|10:00:00|Mon|18|1|22|120|2018-07-12 23:10:34.820382|2018-07-12 23:10:34.820382|t
257|10:00:00|12:00:00|Mon|18|2|23|121|2018-07-12 23:10:34.821072|2018-07-12 23:10:34.821072|t
258|12:00:00|14:00:00|Mon|18|3|1|122|2018-07-12 23:10:34.821749|2018-07-12 23:10:34.821749|t
259|08:00:00|10:00:00|Tue|18|4|2|123|2018-07-12 23:10:34.822432|2018-07-12 23:10:34.822432|t
260|10:00:00|12:00:00|Tue|18|5|3|124|2018-07-12 23:10:34.823106|2018-07-12 23:10:34.823106|t
261|12:00:00|14:00:00|Tue|18|1|4|125|2018-07-12 23:10:34.823846|2018-07-12 23:10:34.823846|t
262|08:00:00|10:00:00|Wed|18|2|5|126|2018-07-12 23:10:34.824532|2018-07-12 23:10:34.824532|t
263|10:00:00|12:00:00|Wed|18|1|22|120|2018-07-12 23:10:34.825251|2018-07-12 23:10:34.825251|t
264|12:00:00|14:00:00|Wed|18|2|23|121|2018-07-12 23:10:34.825943|2018-07-12 23:10:34.825943|t
265|08:00:00|10:00:00|Thu|18|3|1|122|2018-07-12 23:10:34.826692|2018-07-12 23:10:34.826692|t
266|10:00:00|12:00:00|Thu|18|4|2|123|2018-07-12 23:10:34.827393|2018-07-12 23:10:34.827393|t
267|12:00:00|14:00:00|Thu|18|5|3|124|2018-07-12 23:10:34.828117|2018-07-12 23:10:34.828117|t
268|08:00:00|10:00:00|Fri|18|1|4|125|2018-07-12 23:10:34.828794|2018-07-12 23:10:34.828794|t
269|10:00:00|12:00:00|Fri|18|2|5|126|2018-07-12 23:10:34.829523|2018-07-12 23:10:34.829523|t
270|12:00:00|14:00:00|Fri|18|1|22|120|2018-07-12 23:10:34.830388|2018-07-12 23:10:34.830388|t
271|08:00:00|10:00:00|Mon|19|1|6|127|2018-07-12 23:10:34.831211|2018-07-12 23:10:34.831211|t
272|10:00:00|12:00:00|Mon|19|2|7|128|2018-07-12 23:10:34.831972|2018-07-12 23:10:34.831972|t
273|12:00:00|14:00:00|Mon|19|3|8|129|2018-07-12 23:10:34.832671|2018-07-12 23:10:34.832671|t
274|08:00:00|10:00:00|Tue|19|4|9|130|2018-07-12 23:10:34.833359|2018-07-12 23:10:34.833359|t
275|10:00:00|12:00:00|Tue|19|5|10|131|2018-07-12 23:10:34.834052|2018-07-12 23:10:34.834052|t
276|12:00:00|14:00:00|Tue|19|1|11|132|2018-07-12 23:10:34.840675|2018-07-12 23:10:34.840675|t
277|08:00:00|10:00:00|Wed|19|2|12|133|2018-07-12 23:10:34.842832|2018-07-12 23:10:34.842832|t
278|10:00:00|12:00:00|Wed|19|1|13|134|2018-07-12 23:10:34.844659|2018-07-12 23:10:34.844659|t
279|12:00:00|14:00:00|Wed|19|2|14|135|2018-07-12 23:10:34.845689|2018-07-12 23:10:34.845689|t
280|08:00:00|10:00:00|Thu|19|3|15|136|2018-07-12 23:10:34.846559|2018-07-12 23:10:34.846559|t
281|10:00:00|12:00:00|Thu|19|4|6|127|2018-07-12 23:10:34.847433|2018-07-12 23:10:34.847433|t
282|12:00:00|14:00:00|Thu|19|5|7|128|2018-07-12 23:10:34.848299|2018-07-12 23:10:34.848299|t
283|08:00:00|10:00:00|Fri|19|1|8|129|2018-07-12 23:10:34.849198|2018-07-12 23:10:34.849198|t
284|10:00:00|12:00:00|Fri|19|2|9|130|2018-07-12 23:10:34.850005|2018-07-12 23:10:34.850005|t
285|12:00:00|14:00:00|Fri|19|1|10|131|2018-07-12 23:10:34.850753|2018-07-12 23:10:34.850753|t
286|08:00:00|10:00:00|Mon|20|1|16|137|2018-07-12 23:10:34.851712|2018-07-12 23:10:34.851712|t
287|10:00:00|12:00:00|Mon|20|2|17|138|2018-07-12 23:10:34.852839|2018-07-12 23:10:34.852839|t
288|12:00:00|14:00:00|Mon|20|3|18|139|2018-07-12 23:10:34.853701|2018-07-12 23:10:34.853701|t
289|08:00:00|10:00:00|Tue|20|4|19|140|2018-07-12 23:10:34.854576|2018-07-12 23:10:34.854576|t
290|10:00:00|12:00:00|Tue|20|5|20|141|2018-07-12 23:10:34.855436|2018-07-12 23:10:34.855436|t
291|12:00:00|14:00:00|Tue|20|1|21|142|2018-07-12 23:10:34.85631|2018-07-12 23:10:34.85631|t
292|08:00:00|10:00:00|Wed|20|2|22|143|2018-07-12 23:10:34.857203|2018-07-12 23:10:34.857203|t
293|10:00:00|12:00:00|Wed|20|1|16|137|2018-07-12 23:10:34.858015|2018-07-12 23:10:34.858015|t
294|12:00:00|14:00:00|Wed|20|2|17|138|2018-07-12 23:10:34.85891|2018-07-12 23:10:34.85891|t
295|08:00:00|10:00:00|Thu|20|3|18|139|2018-07-12 23:10:34.860832|2018-07-12 23:10:34.860832|t
296|10:00:00|12:00:00|Thu|20|4|19|140|2018-07-12 23:10:34.861846|2018-07-12 23:10:34.861846|t
297|12:00:00|14:00:00|Thu|20|5|20|141|2018-07-12 23:10:34.862667|2018-07-12 23:10:34.862667|t
298|08:00:00|10:00:00|Fri|20|1|21|142|2018-07-12 23:10:34.863435|2018-07-12 23:10:34.863435|t
299|10:00:00|12:00:00|Fri|20|2|22|143|2018-07-12 23:10:34.864385|2018-07-12 23:10:34.864385|t
300|12:00:00|14:00:00|Fri|20|1|16|137|2018-07-12 23:10:34.866911|2018-07-12 23:10:34.866911|t
