Id|StartTime|EndTime|Day|CareerScheduleId|ClassRoomId|SpeakerId|CareerDetailId|LastModified|Created|Status
211|08:00:00.0000000|10:00:00.0000000|Mon|15|1|23|93|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
212|10:00:00.0000000|12:00:00.0000000|Mon|15|2|1|94|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
213|12:00:00.0000000|14:00:00.0000000|Mon|15|3|2|95|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
214|08:00:00.0000000|10:00:00.0000000|Tue|15|4|3|96|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
215|10:00:00.0000000|12:00:00.0000000|Tue|15|5|4|97|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
216|12:00:00.0000000|14:00:00.0000000|Tue|15|1|5|98|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
217|08:00:00.0000000|10:00:00.0000000|Wed|15|2|6|99|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
218|10:00:00.0000000|12:00:00.0000000|Wed|15|1|7|100|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
219|12:00:00.0000000|14:00:00.0000000|Wed|15|2|8|101|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
220|08:00:00.0000000|10:00:00.0000000|Thu|15|3|9|102|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
221|10:00:00.0000000|12:00:00.0000000|Thu|15|4|23|93|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
222|12:00:00.0000000|14:00:00.0000000|Thu|15|5|1|94|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
223|08:00:00.0000000|10:00:00.0000000|Fri|15|1|2|95|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
224|10:00:00.0000000|12:00:00.0000000|Fri|15|2|3|96|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
225|12:00:00.0000000|14:00:00.0000000|Fri|15|1|4|97|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
226|08:00:00.0000000|10:00:00.0000000|Mon|16|1|5|103|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
227|10:00:00.0000000|12:00:00.0000000|Mon|16|2|6|104|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
228|12:00:00.0000000|14:00:00.0000000|Mon|16|3|7|105|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
229|08:00:00.0000000|10:00:00.0000000|Tue|16|4|8|106|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
230|10:00:00.0000000|12:00:00.0000000|Tue|16|5|9|107|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
231|12:00:00.0000000|14:00:00.0000000|Tue|16|1|10|108|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
232|08:00:00.0000000|10:00:00.0000000|Wed|16|2|11|109|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
233|10:00:00.0000000|12:00:00.0000000|Wed|16|1|5|103|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
234|12:00:00.0000000|14:00:00.0000000|Wed|16|2|6|104|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
235|08:00:00.0000000|10:00:00.0000000|Thu|16|3|7|105|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
236|10:00:00.0000000|12:00:00.0000000|Thu|16|4|8|106|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
237|12:00:00.0000000|14:00:00.0000000|Thu|16|5|9|107|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
238|08:00:00.0000000|10:00:00.0000000|Fri|16|1|10|108|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
239|10:00:00.0000000|12:00:00.0000000|Fri|16|2|11|109|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
240|12:00:00.0000000|14:00:00.0000000|Fri|16|1|5|103|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
241|08:00:00.0000000|10:00:00.0000000|Mon|17|1|12|110|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
242|10:00:00.0000000|12:00:00.0000000|Mon|17|2|13|111|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
243|12:00:00.0000000|14:00:00.0000000|Mon|17|3|14|112|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
244|08:00:00.0000000|10:00:00.0000000|Tue|17|4|15|113|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
245|10:00:00.0000000|12:00:00.0000000|Tue|17|5|16|114|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
246|12:00:00.0000000|14:00:00.0000000|Tue|17|1|17|115|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
247|08:00:00.0000000|10:00:00.0000000|Wed|17|2|18|116|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
248|10:00:00.0000000|12:00:00.0000000|Wed|17|1|19|117|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
249|12:00:00.0000000|14:00:00.0000000|Wed|17|2|20|118|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
250|08:00:00.0000000|10:00:00.0000000|Thu|17|3|21|119|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
251|10:00:00.0000000|12:00:00.0000000|Thu|17|4|12|110|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
252|12:00:00.0000000|14:00:00.0000000|Thu|17|5|13|111|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
253|08:00:00.0000000|10:00:00.0000000|Fri|17|1|14|112|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
254|10:00:00.0000000|12:00:00.0000000|Fri|17|2|15|113|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
255|12:00:00.0000000|14:00:00.0000000|Fri|17|1|16|114|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
256|08:00:00.0000000|10:00:00.0000000|Mon|18|1|22|120|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
257|10:00:00.0000000|12:00:00.0000000|Mon|18|2|23|121|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
258|12:00:00.0000000|14:00:00.0000000|Mon|18|3|1|122|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
259|08:00:00.0000000|10:00:00.0000000|Tue|18|4|2|123|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
260|10:00:00.0000000|12:00:00.0000000|Tue|18|5|3|124|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
261|12:00:00.0000000|14:00:00.0000000|Tue|18|1|4|125|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
262|08:00:00.0000000|10:00:00.0000000|Wed|18|2|5|126|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
263|10:00:00.0000000|12:00:00.0000000|Wed|18|1|22|120|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
264|12:00:00.0000000|14:00:00.0000000|Wed|18|2|23|121|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
265|08:00:00.0000000|10:00:00.0000000|Thu|18|3|1|122|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
266|10:00:00.0000000|12:00:00.0000000|Thu|18|4|2|123|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
267|12:00:00.0000000|14:00:00.0000000|Thu|18|5|3|124|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
268|08:00:00.0000000|10:00:00.0000000|Fri|18|1|4|125|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
269|10:00:00.0000000|12:00:00.0000000|Fri|18|2|5|126|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
270|12:00:00.0000000|14:00:00.0000000|Fri|18|1|22|120|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
271|08:00:00.0000000|10:00:00.0000000|Mon|19|1|6|127|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
272|10:00:00.0000000|12:00:00.0000000|Mon|19|2|7|128|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
273|12:00:00.0000000|14:00:00.0000000|Mon|19|3|8|129|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
274|08:00:00.0000000|10:00:00.0000000|Tue|19|4|9|130|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
275|10:00:00.0000000|12:00:00.0000000|Tue|19|5|10|131|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
276|12:00:00.0000000|14:00:00.0000000|Tue|19|1|11|132|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
277|08:00:00.0000000|10:00:00.0000000|Wed|19|2|12|133|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
278|10:00:00.0000000|12:00:00.0000000|Wed|19|1|13|134|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
279|12:00:00.0000000|14:00:00.0000000|Wed|19|2|14|135|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
280|08:00:00.0000000|10:00:00.0000000|Thu|19|3|15|136|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
281|10:00:00.0000000|12:00:00.0000000|Thu|19|4|6|127|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
282|12:00:00.0000000|14:00:00.0000000|Thu|19|5|7|128|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
283|08:00:00.0000000|10:00:00.0000000|Fri|19|1|8|129|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
284|10:00:00.0000000|12:00:00.0000000|Fri|19|2|9|130|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
285|12:00:00.0000000|14:00:00.0000000|Fri|19|1|10|131|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
286|08:00:00.0000000|10:00:00.0000000|Mon|20|1|16|137|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
287|10:00:00.0000000|12:00:00.0000000|Mon|20|2|17|138|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
288|12:00:00.0000000|14:00:00.0000000|Mon|20|3|18|139|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
289|08:00:00.0000000|10:00:00.0000000|Tue|20|4|19|140|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
290|10:00:00.0000000|12:00:00.0000000|Tue|20|5|20|141|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
291|12:00:00.0000000|14:00:00.0000000|Tue|20|1|21|142|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
292|08:00:00.0000000|10:00:00.0000000|Wed|20|2|22|143|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
293|10:00:00.0000000|12:00:00.0000000|Wed|20|1|16|137|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
294|12:00:00.0000000|14:00:00.0000000|Wed|20|2|17|138|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
295|08:00:00.0000000|10:00:00.0000000|Thu|20|3|18|139|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
296|10:00:00.0000000|12:00:00.0000000|Thu|20|4|19|140|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
297|12:00:00.0000000|14:00:00.0000000|Thu|20|5|20|141|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
298|08:00:00.0000000|10:00:00.0000000|Fri|20|1|21|142|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
299|10:00:00.0000000|12:00:00.0000000|Fri|20|2|22|143|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
300|12:00:00.0000000|14:00:00.0000000|Fri|20|1|16|137|2018-07-08 19:57:49.000|2018-07-08 19:57:49.000|1
